model,layer,unit,weighted_mean_sim,diversity_score,n_eff,sum_weights,max_auc,n_desc_auc_ge_05,has_reliable_desc,median_sim_unweighted,min_sim_unweighted,range_gap_unweighted,n_valid_pairs,redundancy_fraction_unweighted,unweighted_similarity_zscore,baseline_percentile,baseline_mean,baseline_std,exp_confidence_adjusted_diversity,unweighted_mean_sim,unweighted_diversity
gpt2-xl,20,2325,0.35845902381412703,0.641540976185873,4.980208993654417,4.4788,0.9918,5,True,0.3375695835762374,0.2502623498439789,0.08730723373225852,10,0.0,-0.24156460458209764,40.6,0.36830621696710797,0.04074608470465467,0.6390016278797438,0.3584634051271594,0.6415365948728406
gpt2-xl,20,2679,0.46525132124514285,0.5347486787548572,4.999555321197236,4.9031,0.9916,5,True,0.44228035723862347,0.3445719573156864,0.09770839992293706,10,0.0,2.3801350440276674,98.2,0.36830621696710797,0.04074608470465467,0.5347011204744075,0.4652874010795763,0.5347125989204238
gpt2-xl,20,2700,0.47754576933562737,0.5224542306643727,4.999453207891346,4.9667,1.0,5,True,0.47215193585036397,0.381749540567398,0.09040239528296595,10,0.0,2.696241198768944,98.9,0.36830621696710797,0.04074608470465467,0.5223970958942806,0.478167489236327,0.521832510763673
gpt2-xl,20,2869,0.4096139490597754,0.5903860509402246,4.940036642197809,4.655200000000001,0.997,5,True,0.4142800769638977,0.3274262645073613,0.0868538124565364,10,0.0,1.0146589328487219,86.2,0.36830621696710797,0.04074608470465467,0.5833057449374343,0.4096495957912965,0.5903504042087035
gpt2-xl,20,2988,0.3799993586173831,0.6200006413826169,4.644114177066062,3.2089999999999996,0.8099,4,True,0.3400923212197486,0.302111068430873,0.0379812527888756,6,0.0,0.6687713856843089,77.5,0.36830621696710797,0.04074608470465467,0.5758707536870126,0.3955560324962501,0.6044439675037498
gpt2-xl,20,3313,0.5954968326727317,0.4045031673272683,4.997035359858015,4.8783,0.9924,5,True,0.603526574993335,0.4127563834190368,0.19077019157429814,10,0.0,5.545470704239161,100.0,0.36830621696710797,0.04074608470465467,0.4042633260617846,0.5942624360092178,0.4057375639907822
gpt2-xl,20,3885,0.3926563327538477,0.6073436672461523,4.997649382382214,4.7662,0.9842,5,True,0.38084161991825044,0.2241966441752531,0.15664497574299735,10,0.0,0.5658675551871264,74.2,0.36830621696710797,0.04074608470465467,0.6070581407012964,0.3913631043023785,0.6086368956976216
gpt2-xl,20,4268,0.654011212452804,0.345988787547196,4.502700236657949,3.6760999999999995,0.9869,4,True,0.6406629383563995,0.4869090020656585,0.15375393629074102,6,0.0,7.017943202608376,100.0,0.36830621696710797,0.04074608470465467,0.3115767591139513,0.6542599251530443,0.3457400748469557
gpt2-xl,20,4447,0.41815847837520087,0.5818415216247992,4.999904089869613,4.9597,0.9975,5,True,0.40571776354289046,0.2761631278797255,0.12955463566316494,10,0.0,1.2315015845022055,90.4,0.36830621696710797,0.04074608470465467,0.5818303607255585,0.4184850848431513,0.5815149151568487
gpt2-xl,20,4683,0.3267869170952638,0.6732130829047362,3.099316258774485,1.6401999999999999,0.8271,1,True,,,,0,,-0.6356207506228871,26.700000000000003,0.36830621696710797,0.04074608470465467,0.41730005069326886,0.3424071600221916,0.6575928399778084
gpt2-xl,20,5278,0.34143530674294814,0.6585646932570519,4.991862013641312,4.814,0.9984,5,True,0.31569604184055133,0.182299517715036,0.13339652412551534,10,0.0,-0.6124434158015467,27.0,0.36830621696710797,0.04074608470465467,0.657492815159044,0.3433515456700501,0.6566484543299499
gpt2-xl,20,5662,0.4040929674347098,0.5959070325652902,4.987453878909454,4.811,0.9966,5,True,0.38296489044360016,0.2431891858577728,0.13977570458582736,10,0.0,0.936681253099959,84.7,0.36830621696710797,0.04074608470465467,0.5944117682074358,0.406472310647181,0.593527689352819
gpt2-xl,20,5741,0.4142064555176667,0.5857935444823332,4.997474372192527,4.775799999999999,0.9888,5,True,0.4052715599536896,0.2832662165164947,0.12200534343719488,10,0.0,1.1512946640752901,89.3,0.36830621696710797,0.04074608470465467,0.5854976451892566,0.4152169668695367,0.5847830331304633
gpt2-xl,20,5789,0.5733376354886874,0.42666236451131256,4.999613916950478,4.9281,0.9973,5,True,0.5470903515815735,0.353557139635086,0.19353321194648748,10,0.0,5.0208914570888235,100.0,0.36830621696710797,0.04074608470465467,0.4266294190899512,0.5728878855705262,0.42711211442947383
gpt2-xl,20,6045,0.40210025839552305,0.5978997416044769,4.580943870737268,3.0942999999999996,0.8063,4,True,0.38976343964641,0.2868396468854166,0.10292379276099345,6,0.0,0.9195053016803922,84.5,0.36830621696710797,0.04074608470465467,0.5477890313236848,0.4057724578757563,0.5942275421242438
gpt2-xl,40,183,0.43150622309545994,0.5684937769045401,3.475420358643836,2.586,0.9315,2,True,,,,1,0.0,1.8061546310082472,95.1,0.36830621696710797,0.04074608470465467,0.3951509692032731,0.4418999465518743,0.5581000534481257
gpt2-xl,40,364,0.3956802502446721,0.6043197497553279,4.924913495970735,4.2518,0.9707,5,True,0.36671431913163377,0.2503648474921242,0.1163494716395096,10,0.0,0.8093847610887512,82.6,0.36830621696710797,0.04074608470465467,0.5952444982903342,0.4012854770010869,0.598714522998913
gpt2-xl,40,556,0.3460618866414152,0.6539381133585849,3.2171260907771293,1.6695,0.7623,1,True,,,,0,,0.34635433810902705,64.3,0.36830621696710797,0.04074608470465467,0.42076027324789506,0.382418800165523,0.617581199834477
gpt2-xl,40,824,0.36827129532320235,0.6317287046767976,2.688869776299935,2.2943,0.9863,2,True,,,,1,0.0,-0.8260159362157939,20.7,0.36830621696710797,0.04074608470465467,0.3397272441653097,0.3346493016626646,0.6653506983373354
gpt2-xl,40,1516,0.48018190881823253,0.5198180911817675,3.1152975532731917,1.9414,0.7783,2,True,,,,1,0.0,0.9925954110269086,85.9,0.36830621696710797,0.04074608470465467,0.32387760552114025,0.4087505936622619,0.591249406337738
gpt2-xl,40,1555,0.46533326300422795,0.534666736995772,2.842638840203764,1.7607,0.9574,1,True,,,,0,,1.2161338823248193,89.9,0.36830621696710797,0.04074608470465467,0.30397288662983846,0.4178589111485156,0.5821410888514844
gpt2-xl,40,1823,0.35540241051899774,0.6445975894810023,3.7703470044158323,2.299,0.7872,2,True,,,,1,0.0,-0.7383319605483388,23.599999999999998,0.36830621696710797,0.04074608470465467,0.48607131811067267,0.3382220803624516,0.6617779196375484
gpt2-xl,40,3254,0.32509181212316934,0.6749081878768306,3.9536093299694097,0.039599999999999996,0.0125,0,False,,,,0,,-0.8750123132403682,19.6,0.36830621696710797,0.04074608470465467,0.5336646616925169,0.3326528911342001,0.6673471088657998
gpt2-xl,40,3515,0.4102648568826548,0.5897351431173452,3.5068501912213343,0.3963,0.1628,0,False,,,,0,,1.0067906116586571,86.1,0.36830621696710797,0.04074608470465467,0.41362255988220065,0.4093289925096027,0.5906710074903974
gpt2-xl,40,3612,0.3637381569930425,0.6362618430069575,4.834456608457919,3.8496999999999995,0.9121,5,True,0.3590060193531516,0.2401896571999997,0.11881636215315186,10,0.0,0.12281279700830726,55.400000000000006,0.36830621696710797,0.04074608470465467,0.6151960543269201,0.373310357596824,0.626689642403176
gpt2-xl,40,3636,0.37596710373524894,0.624032896264751,3.547680628039624,2.0355,0.6769000000000001,3,True,0.3558905826774414,0.3157624304294586,0.040128152247982773,3,0.0,0.09460202110954502,54.50000000000001,0.36830621696710797,0.04074608470465467,0.44277388346758345,0.372160878932469,0.6278391210675309
gpt2-xl,40,3948,0.3672248679998543,0.6327751320001457,4.530677142064135,3.5263,0.984,3,True,0.3143769127873308,0.2389007969020864,0.07547611588524442,3,0.0,-0.08833988087591549,47.199999999999996,0.36830621696710797,0.04074608470465467,0.5733799653239352,0.3647067126981388,0.6352932873018612
gpt2-xl,40,4055,0.3560146957459533,0.6439853042540467,3.5029282556914083,2.8087999999999997,0.9772,3,True,0.2999256342627299,0.262975289644284,0.036950344618445874,3,0.0,-1.064179018943336,14.000000000000002,0.36830621696710797,0.04074608470465467,0.4511668637043057,0.3249450885203265,0.6750549114796736
gpt2-xl,40,4244,0.4362449524579083,0.5637550475420917,4.853443190238888,3.3392999999999997,0.8681000000000001,5,True,0.45170444625319683,0.2974670618017634,0.15423738445143342,10,0.0,1.8657335147932763,95.7,0.36830621696710797,0.04074608470465467,0.5472306192911931,0.4443275527971879,0.5556724472028121
gpt2-xl,40,4808,0.2128095947961137,0.7871904052038863,1.4414316552801523,1.1914999999999998,0.9754,1,True,,,,0,,0.21564483418474986,58.5,0.36830621696710797,0.04074608470465467,0.22693623375873834,0.377092899646921,0.6229071003530791
gpt2-xl,40,4965,0.4330949325108177,0.5669050674891822,4.990671279145319,4.7138,0.9835,5,True,0.4364691376686096,0.2949731349945068,0.14149600267410284,10,0.0,1.6019333669856177,93.8,0.36830621696710797,0.04074608470465467,0.5658473676640401,0.4335787296295166,0.5664212703704834
gpt2-xl,40,5557,0.36512586859005614,0.6348741314099439,4.976986001136224,3.9579,0.8803000000000001,5,True,0.33090511994379834,0.2836208899473103,0.04728422999648807,10,0.0,0.028516713706578777,52.0,0.36830621696710797,0.04074608470465467,0.631951932902162,0.3694681613992946,0.6305318386007054
gpt2-xl,40,6067,0.3821823383746484,0.6178176616253517,4.981959991730422,4.6168,0.9905,5,True,0.39667094903657685,0.2435426712036132,0.15312827783296365,10,0.0,0.3689666404349154,65.3,0.36830621696710797,0.04074608470465467,0.6155885744803892,0.3833401629514609,0.6166598370485391
gpt2-xl,40,6106,0.3517403987686665,0.6482596012313335,3.054273404499214,1.8457,0.7733,2,True,,,,1,0.0,0.2939198325456593,62.3,0.36830621696710797,0.04074608470465467,0.39599241185042555,0.3802822993603913,0.6197177006396086
gpt2-xl,40,6364,0.3744652490888526,0.6255347509111474,3.861996222908848,0.10560000000000001,0.0402,0,False,,,,0,,0.7597847720910785,80.60000000000001,0.36830621696710797,0.04074608470465467,0.48316256906341565,0.3992644716480378,0.6007355283519622
