layer,unit,method,explanation,AUC,U1,p,MAD
0,4679,fixed-k5,"Defining properties, operational steps, constituent elements, and contextual details, including temporal progression and causal connections",0.0785,9215.0,4.399264070827911e-06,-0.8583343691446613
0,4679,fixed-k5,"Evaluation of characteristics, condition, or newness of entities and occurrences, often expressed within a temporal or personal context",0.5154000000000001,4846.0,0.8671862821713783,-0.2310673598106893
0,4679,fixed-k5,"Referring to distinct entities, specific numerical or temporal markers, and logical relationships; highlighting importance, necessity, and optimal function; and detailing actions, states, or the perspective of an acting agent",0.5776,4224.0,0.3981758675011202,0.0258584747403875
0,4679,fixed-k5,"Historical origins, ongoing situations, and anticipated future developments",0.8124,1876.0,0.0006666059080561,0.4762539748456935
0,4679,fixed-k5,"Temporal positioning and progression, qualitative and emotional evaluations, active processes and their culmination, specific identification of entities or agents, and formal or structured frameworks",0.2616,7384.0,0.0094110292413691,-0.5330399225723234
0,4679,silhouette,"Evaluation of product or system attributes and performance, detailing new developments or improvements, specific technical classifications, or chronological and procedural steps",0.109,8910.0,2.050857931474032e-05,-0.7757797842730701
0,4679,silhouette,"Positive assessments of quality, aesthetic appeal, and desirable attributes, accompanied by personal connection or reference, and specific details regarding state, time, or significance",0.6693,3307.0,0.0651937802371228,0.1281711652805878
0,4679,silhouette,"The interplay of temporal progression and specific timeframes, personal introspection and relationships, and concepts of spiritual or moral conviction",0.8231999999999999,1768.0,0.0004305384256306,0.7372058768319961
0,4679,silhouette,"Identifying specific individuals, organizations, locations, and objects, detailing their temporal relationship to events or current moments, alongside their descriptive attributes, qualities, and personal or relational connections",0.4532,5468.0,0.6105230674350064,-0.3231905293559206
0,4679,silhouette,"The chronological context of entities or events, their descriptive qualities and states of being, and the commencement, progression, or completion of associated actions",0.3638,6362.0,0.1379913716429684,-0.4142521620199014
0,4679,silhouette,"Temporal markers and duration, professional and academic achievements, organizational growth and new developments, and direct or referential communication",0.1666,8334.0,0.0002815097850708,-0.6514346436447552
0,4679,silhouette,"The introduction or specific mention of new, unique, or positively evaluated entities, experiences, and individuals, within a defined temporal or spatial context",0.4678,5322.0,0.7261402654923105,-0.2604019769995938
0,4679,silhouette,"Specificity of items and processes, their essential nature and evolving state over time, focusing on accuracy, effectiveness, and appropriate resolution, particularly in business, legal, and operational contexts",0.9299,701.0,2.8259021393525933e-06,1.481323633662103
0,4679,silhouette,"The description of specific technical systems, software, and services, highlighting their functionalities, configurations, and operational details, situated within a timeline of past, present, or future developments, and including assessments of their importance, utility, or effectiveness, often expressed from an organizational or personal viewpoint",0.0534,9466.0,1.144419350198622e-06,-0.8772698442826022
0,4679,silhouette,"Personal well-being, health, and the effective execution of procedures, emphasizing precise action and timing to achieve intended results",0.7526,2474.0,0.0059331166526703,0.8298957058179862
0,4842,fixed-k5,"Particular characteristics, constituent parts, unique identifiers, and proper names of objects, persons, groups, or concepts; also their classifications and specific situational contexts",0.4465,5535.0,0.5603502096956332,-0.2824236033251228
0,4842,fixed-k5,"Elements pertaining to structured organizations and complex systems, including their components, roles, functions, and specialized terminology",0.6995,3005.0,0.0297843244870302,0.4984512056294248
0,4842,fixed-k5,"Named entities and locations, roles in commerce or professions, specific products, services, or assets, and their related operational procedures or administrative structures",0.8508,1492.0,0.0001327425129092,1.1836448604830547
0,4842,fixed-k5,"Identification of specific named entities, including people, places, organizations, and media titles, along with their descriptive attributes, categories, and relationships, as well as various forms of explicit information, data, or guidance related to these entities, often presented with abbreviations or in non-English contexts",0.2279,7721.0,0.0030376544251824,-0.803582693647685
0,4842,fixed-k5,"Navigating complex personal and procedural challenges through support, systematic organization, and individual development",0.5363,4637.0,0.6928925820496037,-0.0791182660958481
0,4842,silhouette,"Named entities and their characteristics, product components and service features, social connections and collaborative groups, creative activities and their results, organization and compilation of elements",0.867,1330.0,6.393176328149628e-05,1.5075810634887408
0,4842,silhouette,"Specific individuals, their identified roles, or distinct entities, and the particular events, objects, or attributes relevant to their personal or professional situations",0.4234,5766.0,0.4042872714777109,-0.3280892013798284
0,5085,fixed-k5,"Specific entities like products, food, digital content, or events, described by their defining attributes such as quality, material, and dimensions, their classification into categories, and the associated human interactions, contexts, or subjective responses",0.6365000000000001,3635.0,0.1371255022951543,0.3835188510109053
0,5085,fixed-k5,"Physical structures and indoor spaces, their design, furnishing, and decorative features, alongside services for property construction, renovation, maintenance, and cleaning, encompassing geographical details, measurements, and transactional or project phases",0.4503,5497.0,0.5885616443495416,-0.252745757748078
0,5085,fixed-k5,"Academic programs, professional qualifications, specialized fields of study, career progression, and established organizational or societal frameworks",0.4175,5825.0,0.369042934572435,-0.2935635933031032
0,5085,fixed-k5,"Specification of an entity's category, properties, components, operational rules, or relevant identifiers",0.3354,6646.0,0.0730173976744179,-0.4822652402456769
0,5085,fixed-k5,"Participation in and observation of organized activities, events, and narratives, including recreational pursuits, learning experiences, media consumption, and sporting competitions, along with their planning, associated roles, locations, and outcomes",0.1897,8103.0,0.0007246502940879,-0.824373265436287
0,5085,silhouette,"Particular designations, categorized items, structured processes, or defined roles found within various forms of content or organized activities",0.1912,8088.0,0.0007689482713688,-0.9121201355858732
0,5085,silhouette,"Elements, features, types, and properties that constitute or characterize objects, concepts, or interactions",0.2168,7832.0,0.0020366670323098,-0.8560786332402421
0,5551,fixed-k5,"Qualitative and quantitative properties, specific actions and processes, identification of particular entities or locations, and indications of direction, speed, or duration",0.1245999999999999,8754.0,4.3263317353300515e-05,-0.7565430110885284
0,5551,fixed-k5,"Specific names of persons, groups, organizations, and places, along with official actions, procedures, and specialized language",0.8369,1631.0,0.0002426664974447,2.1027784749823204
0,5551,fixed-k5,"Defined professional or technical tasks, specialized knowledge requirements, and structured organizational or societal engagements",0.2496,7504.0,0.0063818830964793,0.7565527029877005
0,5551,fixed-k5,"Management, maintenance, and transaction of properties and assets, involving specialized professional services, regulatory compliance, and operational quality",0.171,8290.0,0.0003386188841199,-0.6665777578747178
0,5551,fixed-k5,"Systematic handling and analysis of information, operational data, and diverse resources, including process management, regulatory compliance, financial transactions, and the integrity and security of underlying systems and communications",0.7505000000000001,2495.0,0.0063608398998262,0.5217505136540604
0,5551,silhouette,"Named individuals, fictional characters, teams, organizations, and titles of works or events in the fields of sports and entertainment, along with specific terms describing roles, rules, or accolades within these domains",0.4126999999999999,5873.0,0.341826730830939,-0.2496248206085888
0,5551,silhouette,"Official and governmental contexts, encompassing legal frameworks, national and geographical identities, recognized organizations, and formal discussions of public or societal issues",0.9543,457.0,7.462838568308743e-07,7.254164280479048
0,5551,silhouette,"Geographic locations, various types of properties and accommodations, their descriptive qualities, and associated activities or items",0.4133,5867.0,0.3451567434759232,-0.2405749765651869
0,5551,silhouette,"Specific categories, components, properties, or defined functions of systems, information, and legal or operational frameworks",0.7743,2257.0,0.0028092912359972,0.9436066225410872
0,5551,silhouette,"Particular individuals, groups, and organizations; specific locations and physical structures; official actions, formal processes, and specialized administrative, financial, or legal concepts",0.9347,653.0,2.1864629368409377e-06,1.9818876327848272
0,5551,silhouette,"The physical qualities, materials, and design aspects of objects and surfaces; the methods of their creation, application, or enhancement; and their curated selection or presentation",0.204,7960.0,0.0012628775562362,-0.6121050360236607
0,5551,silhouette,"Business and financial management, quality and regulatory adherence, specialized technical systems and their components, information and data integrity and its professional handling",0.5385,4615.0,0.675288491666091,-0.0342655103744146
0,5551,silhouette,"Developing specialized knowledge and practical skills through structured training and systematic methodologies, fostering collaboration and community engagement to advance professional fields, scientific research, or societal goals",0.3222,6778.0,0.0528025898847578,-0.3868727341451649
0,5551,silhouette,"Designating particular entities, detailed properties, or distinct functions",0.2661,7339.0,0.0108428142283934,-0.4840426531188963
0,5781,fixed-k5,"Specific individuals, named groups, and geographic locations; precise dates, times, and numerical quantities; distinct events or conditions",0.6561,3439.0,0.0891089141841073,0.1418134047509676
0,5781,fixed-k5,"Specific types, categories, and attributes of entities or concepts, their states or conditions, the roles or qualifications of individuals, and temporal markers",0.5675000000000001,4325.0,0.4624326034735361,0.0274093011559067
0,5781,fixed-k5,"Information about entities, specifying their names, characteristics, composition, design, or functional attributes",0.1072,8928.0,1.8782668097384233e-05,-0.9986452210175994
0,5781,fixed-k5,"Specific names of entities, products, systems, and locations, along with precise alphanumeric identifiers and defined attributes or actions",0.3194,6806.0,0.0491789406839469,-0.4367957554632828
0,5781,fixed-k5,"Specific proper names for people, places, and groups; exact temporal and numerical references; direct expressions of strong emotion or conversational interjections; and distinct, often specialized, terms for objects, events, or content types",0.6145,3855.0,0.2124349908358073,0.0750348751494485
0,5781,silhouette,"Specific proper nouns encompassing locations, individuals, organizations, software, and distinct product categories or thematic concepts, along with imperative verbs, strong action references, or exclamations of intense emotion",0.596,4040.0,0.2958631262876113,0.0755821094607209
0,5781,silhouette,"Recognition of specific entities, temporal references, direct interjections, or definitive descriptions",0.6266,3734.0,0.1679800047953592,0.2426617467088829
0,5960,fixed-k5,"Effective execution of tasks, assessment of suitability, development of capabilities, and engagement with stakeholders to achieve successful objectives and overcome challenges",0.7001999999999999,2998.0,0.0292150105007804,0.3980200165796957
0,5960,fixed-k5,"Detailed features, functional processes, constituent elements, and quantitative aspects",0.412,5880.0,0.3379677876257141,-0.3273407582594536
0,5960,fixed-k5,"Describing conditions and aspirations, efforts towards personal growth and problem-solving, and the specific details that define situations and experiences",0.8465,1535.0,0.0001603502536792,1.2225389746814437
0,5960,fixed-k5,"The careful examination or control of detailed information, formal procedures, or problematic circumstances, usually within structured environments and aiming for accurate interpretation or effective resolution",0.8459,1541.0,0.0001646068465725,0.9540226341010896
0,5960,fixed-k5,"Highly specific proper nouns, technical terms, numerical details, or precise descriptive attributes within a given context",0.5708,4292.0,0.4408257151149881,0.3287409650456103
0,5960,silhouette,"Specific details of physical assets and environments, including their characteristics and constituent parts, alongside the actions performed for their upkeep, alteration, or provision, and the related circumstances, formal arrangements, or resulting effects, such as quality, performance, and difficulties",0.5454,4546.0,0.6212536489608753,0.0411181510864982
0,5960,silhouette,"Detailed characteristics, components, or features of tangible items, artistic designs, functional processes, and associated actions or conditions",0.8565,1435.0,0.0001030000777091,1.5556918272410596
0,5960,silhouette,"Describing specific places, culinary elements, and activities, with a focus on their unique attributes and the nature of the experience",0.9696,304.0,3.127391218412595e-07,2.4971218712988303
0,5960,silhouette,"Identifying and understanding personal states, challenges, or goals, and engaging in deliberate actions, methods, or processes for change, improvement, and self-management",0.8165,1835.0,0.0005655365853165,1.040744149223723
0,5960,silhouette,"Legal and judicial processes including defense and accountability, financial and economic dealings and their impacts, and the handling of dangerous situations or critical events",0.7745,2255.0,0.0027893285573226,0.6796057030051559
0,5960,silhouette,"The defining of specific attributes, suitability, or identifying details, and the outlining of structured procedures, requirements, or interpersonal engagements",0.4381,5619.0,0.5004150523016444,-0.1651533228537894
0,5960,silhouette,"Distinct named entities, specialized terminology, or defining characteristics and actions relevant to specific domains or narratives",0.8377000000000001,1623.0,0.0002345237134834,1.4727644117667096
0,5960,silhouette,"Specific details encompassing defined entities, their qualities, and dynamic processes or identified problems",0.8779999999999999,1220.0,3.827559343944474e-05,1.3851216931826378
0,5960,silhouette,"Operation, management, and optimization of systems, processes, and technology, including formal structures, agreements, and compliance",0.5820000000000001,4180.0,0.3719534719117706,0.0669171858737284
0,6114,fixed-k5,"Specific entities and identifiers, detailed attributes and specifications, technical processes and operational methods, and commercial or professional roles and aspects",0.7429,2571.0,0.0081503649545864,0.6305156664080276
0,6114,fixed-k5,"Specific structural components, precise characteristics, measurable quantities, and functional transformations of physical or conceptual entities, often in chemical, culinary, biological, and cognitive contexts",0.7763,2237.0,0.0026154090663784,1.1689835483036648
0,6114,fixed-k5,"Specific properties, descriptive characteristics, types, and classifications of objects, materials, or content",0.4962,5038.0,0.9674114099138256,-0.0525712100936723
0,6114,fixed-k5,"Specific entities including individuals, groups, locations, and timeframes, along with precise descriptive attributes, classifications, actions, specialized vocabulary, and non-English terms",0.7849,2151.0,0.0019134084578713,1.1540926827622655
0,6114,fixed-k5,"Acquiring knowledge and specific abilities, engaging in professional development and continuous learning, and fostering personal growth and self-improvement within structured contexts",0.5911,4089.0,0.3212161074434955,0.1006585926284105
0,6114,silhouette,"Domain-specific terminology for products, materials, and processes, along with proper names, brand identifiers, and precise qualitative or quantitative attributes",0.6496,3504.0,0.1032492046090009,0.5269520693002875
0,6114,silhouette,"Learning, skill building, career progression, and personal transformation",0.1219,8781.0,3.809510834561258e-05,-1.1148005292730745
0,6314,fixed-k5,"Named individuals, groups, or entities in various contexts; challenges, problems, and obstacles encountered, often involving emotional responses like worry, distress, or relief; actions, efforts, and processes to address or navigate these difficulties, including communication, decision-making, and seeking guidance; and patterns of recurrence or revelation",0.3591,6409.0,0.1249023471232722,-0.4527551608922212
0,6314,fixed-k5,"Diverse choices and customizable aspects; favorable characteristics like quality, efficiency, and ease; repeated occurrences and consistent application",0.3272,6728.0,0.0598280833315713,-0.4639150849917166
0,6314,fixed-k5,"Analyzing and structuring the core components, operational methods, and underlying rationales of various domains to foster comprehension or achieve specific outcomes",0.4529999999999999,5470.0,0.6089968627934805,-0.2657578619579539
0,6314,fixed-k5,"Specific proper nouns and unique identifiers for individuals, locations, entities, or items; activities, events, and experiences related to recreation, culture, education, and personal milestones; and descriptive terms highlighting positive attributes or distinctive characteristics",0.3602,6398.0,0.1278754539432728,-0.4583945002726987
0,6314,fixed-k5,"Specific components, attributes, or methods related to domestic living, personal aesthetics, culinary practices, and consumer product design or service delivery",0.745,2550.0,0.0076155551746644,0.4648759729631202
0,6314,silhouette,"Formal and institutional contexts, encompassing legal, regulatory, corporate, or governmental affairs, along with the specific entities, individuals, procedures, disputes, and risks associated with these frameworks",0.3906,6094.0,0.2335221726931996,-0.4211555702642547
0,6314,silhouette,"The particular features, names, services, or locations within a given domain, including their attributes, the options available, or actions performed in relation to them",0.2399,7601.0,0.0046089555739499,-0.6938678137040769
0,6314,silhouette,"Engaging in diverse activities and experiences across various settings, often characterized by elements that contribute to their enjoyment, uniqueness, or specific operational details",0.448,5520.0,0.5714078084876029,-0.274881173754195
0,6314,silhouette,Aesthetic and functional enhancements to personal well-being and living spaces,0.7162,2838.0,0.0185282815617587,0.4270324189676512
0,6314,silhouette,"Professional and personal pursuits, encompassing various structured processes, human roles, and interrelationships, focused on learning, care, development, and achieving specific objectives",0.0059,9941.0,7.344871223902387e-08,-1.6656212338157217
0,6314,silhouette,"Elements and processes within systems of communication, organization, and social interaction, encompassing linguistic structures, digital interfaces, human emotions, learning contexts, and choices in aesthetics or management",0.5601,4399.0,0.5129659634483013,-0.045497804319746
0,6314,silhouette,"Excellence and effectiveness in processes, services, or tools, yielding successful outcomes, improved understanding, and efficient problem resolution within professional and educational pursuits",0.0268,9732.0,2.5386848771524976e-07,-1.3337146141626388
0,6314,silhouette,"Acknowledging difficulties, concerns, or adverse situations, understanding their origins and impacts, and the various approaches to finding resolutions or implementing protective measures",0.4986,5014.0,0.9882652668628124,-0.1986201853687927
0,6314,silhouette,"Identification of specific entities, recurrent events or actions, encountered difficulties, and expressions of sentiment or judgment within a narrative",0.278,7220.0,0.0156027583849602,-0.6275147015407513
20,2325,fixed-k5,"Core grammatical elements defining state, tense, potential, and relationships; complementing terms for organizational roles, group affiliations, and the specific attributes or current conditions of subjects",0.4635,5365.0,0.6912851631832472,-0.2123453931829365
20,2325,fixed-k5,"Exploring potential, capabilities, and conditional factors influencing actions and their outcomes",0.4675,5325.0,0.7236890230043689,-0.2259816020419572
20,2325,fixed-k5,"The identification and manipulation of domain-specific elements, encompassing the actions of managing, optimizing, or utilizing services and resources, along with the operational characteristics and benefits derived from these interactions",0.4974,5026.0,0.9778364448603468,-0.1461098345289964
20,2325,fixed-k5,"Describing the particular properties, materials, and processes involved in crafting, maintaining, or identifying physical items and experiences",0.5239,4761.0,0.7949883851057981,-0.0217793555654064
20,2325,fixed-k5,"Detailed explanations of products, services, or creative works, focusing on their features, components, applications, and practical considerations",0.4848,5152.0,0.8689009931059586,-0.1494452036072003
20,2325,silhouette,"The characteristics, actions, and relationships concerning various entities, processes, and forms of content or creative work",0.73765,2623.5,0.0096372739542833,0.5631212703399163
20,2325,silhouette,"Defining procedures, possibilities, states, and constraints within business, technical, or legal contexts; specifying actions, roles, assets, and outcomes for users and service providers",0.5188,4812.0,0.8381382015594744,-0.0964583118685472
20,2325,silhouette,"Descriptions of locations and establishments for leisure, tourism, and events, along with their available activities, amenities, and operational elements",0.4744,5256.0,0.7807364539046674,-0.1995399538498999
20,2325,silhouette,"Physical characteristics, design features, and aesthetic aspects of various items, often presented as part of a set or collection, alongside their creation, customization, or functional application",0.6291,3709.0,0.1597359172724853,0.3753171902255902
20,2325,silhouette,"The provision of support, care, education, and development opportunities for individuals and communities; enhancing well-being, skills, and future prospects; addressing challenges; and safeguarding health, environment, or cultural heritage",0.6421,3579.0,0.1217207242125724,0.2221977378211025
20,2325,silhouette,"Describing the attributes, functions, and operational aspects of specific entities, products, or systems",0.447,5530.0,0.5640245359420077,-0.280992741991568
20,2325,silhouette,"Structural elements of phrases and clauses, including auxiliary and modal verbs, prepositions, conjunctions, negations, nouns completing phrases or compound terms, core verbs, and punctuation marks delineating grammatical units",0.502,4980.0,0.983050493793975,-0.1395522235030894
20,2325,silhouette,"Formulating questions, outlining conditions, asserting states of being and potential, establishing causal connections, attributing possession, and expressing negation",0.4618,5382.0,0.6776788794140999,-0.2305628745729278
20,2325,silhouette,"The details of crafting and nurturing tangible objects, encompassing recipes, ingredients, culinary methods, gardening practices, plant descriptions, household item characteristics, and their attributes, conditions, and evolution",0.516,4840.0,0.8620459292628105,-0.1175441053145859
20,2679,fixed-k5,"The strategic management and sequential progression of activities and resources, encompassing the evaluation and comparison of elements, the achievement of performance goals, the enhancement of capabilities, and the description of specific attributes, limitations, and temporal aspects",0.8916999999999999,1083.0,1.982017439498059e-05,1.1102799678508792
20,2679,fixed-k5,"Effective provision and management of resources, services, or experiences; features, options, and actions that optimize quality, efficiency, and address specific challenges or needs",0.6356999999999999,3643.0,0.1394438437876213,-0.026578916179022
20,2679,fixed-k5,"Comprehensive detailing of a subject, including its attributes, processes, or methods for interaction and analysis",0.4493,5507.0,0.5810742445279021,-0.2630314500691094
20,2679,fixed-k5,"The characteristics, states, or functions of items and processes, including their modification, utilization, and impact within specific domains",0.7877000000000001,2123.0,0.0017252385805663,0.5410906967500946
20,2679,fixed-k5,"Defining the organization and specific attributes of tasks, resources, or events, including their allocation, temporal sequence, and associated involvement or choice",0.9837,163.0,1.37005535600752e-07,4.038285347654009
20,2679,silhouette,"Progression through sequential stages, evaluation of choices for selection or distinction, definition of characteristics, conditions, or resources, focus on management or intended results",0.5945,4055.0,0.3034778570087925,0.048503064893209
20,2679,silhouette,"Specific attributes, quantities, types, and the selection or customization of objects, services, or experiences",0.3811,6189.0,0.1953773597628597,-0.372547517263644
20,2679,silhouette,"Attainment of an objective through structured processes, including adherence to established criteria and guidelines, managing resources and limitations, and distinguishing between different qualities or types",0.8888,1112.0,2.2823420461719168e-05,1.5464714622512483
20,2679,silhouette,"The characteristics, conditions, and operational flow of activities, systems, or planned undertakings",0.6605000000000001,3395.0,0.0804547315134629,0.253912020468007
20,2679,silhouette,"Designating particular entities, actions, or circumstances, often emphasizing their precise nature, quantity, or relationship to other specific elements, including instances of addition, comparison, or explicit negation",0.8726,1274.0,4.932166488965865e-05,0.9258763185688564
20,2679,silhouette,"Precise details about characteristics, functions, conditions, comparisons, and outcomes",0.7786,2214.0,0.0024076142681921,0.3828268262603861
20,2679,silhouette,"Describing processes, operational functions, and organizational structures; specifying quantities, comparative measures, and distinct attributes; delineating temporal and conditional relationships; and identifying specific entities and their interactions",0.7696000000000001,2304.0,0.003317624638008,0.5655706072880669
20,2679,silhouette,"Nurturing, organizing, or refining aspects of living, resources, or environments for optimal function or development",0.4503,5497.0,0.5885616443495416,-0.3233268195608019
20,2679,silhouette,"Identifying and responding to challenging situations, implementing strategies for resolution or betterment, and navigating the factors that enable or constrain desired change",0.9127,873.0,6.934289006790982e-06,1.4484429981238944
20,2700,fixed-k5,"Temporal positioning of events and conditions, descriptions of characteristics and attributes, and the expression of human perceptions, intentions, or consequential outcomes",0.9432,568.0,1.3792235115352589e-06,2.0116950288289206
20,2700,fixed-k5,"Meticulous processes, step-by-step instructions, and practical advice for fabricating, assembling, or acquiring items, alongside the critical assessment of their characteristics, performance, and utility for achieving particular objectives",0.8464,1536.0,0.0001610524175084,1.1808246140038736
20,2700,fixed-k5,"Structured environments like organizations and physical places, and the human agents, functions, and occurrences within these contexts",0.9231,769.0,4.0460957950521884e-06,1.680826451098938
20,2700,fixed-k5,"Specific properties, operational methods, and distinct components of entities or procedures",0.8615,1385.0,8.220221069991517e-05,1.0721995506547122
20,2700,fixed-k5,"Describing individual and collective attributes and interactions, outlining processes and methods, and indicating social and external influences",0.8618,1382.0,8.108998966759991e-05,0.8751520808530849
20,2700,silhouette,"Describing states, definitions, and attributes; indicating temporal aspects, frequency, and modality; establishing reference, connection, and comparison; expressing emphasis or negation",0.8826,1174.0,3.076004449533599e-05,1.234620472897663
20,2700,silhouette,"Describing the inherent qualities, composition, functional mechanisms, or sequential stages of objects and processes, along with their comparative or evaluative characteristics",0.6601,3399.0,0.0812121465733705,0.2693672889465582
20,2700,silhouette,"Describing specific instances of interactions, experiences, or arrangements, emphasizing the participants, locations, temporal aspects, and any pertinent conditions or characteristics",0.6584,3416.0,0.0844959704684538,0.1767424254733398
20,2700,silhouette,"Identifying specific entities, systems, or individuals, along with their associated actions, conditions, attributes, or interactions within a functional or operational domain",0.6355,3645.0,0.1400281170369516,0.0553017869546164
20,2700,silhouette,"The explanation of specific features, operational methods, and inherent properties of systems, services, or organizational functions",0.4418999999999999,5581.0,0.527101363607121,-0.3238991289474988
20,2700,silhouette,"Strategic conception and systematic execution of designs, solutions, or initiatives, prioritizing effectiveness, user experience, and distinctiveness for achieving defined objectives",0.8857,1143.0,2.6510677087505324e-05,1.350130560305013
20,2700,silhouette,"Self-perception and individual identity shaped by social interactions, external influences, and personal evaluations of one's own or others' feelings, abilities, and worth",0.8522,1478.0,0.0001247663884358,0.7304650863348949
20,2700,silhouette,"Pinpointing particular entities, their defining qualities, actions, and connections, alongside specific temporal, spatial, or emotional circumstances",0.6445000000000001,3555.0,0.1155478989002795,0.1083686865268346
20,2700,silhouette,"Detailed descriptions of items, processes, or activities, emphasizing their benefits, ingredients, methods of use, sensory qualities, and broader contextual or evaluative aspects",0.6775,3225.0,0.0532037472188145,0.3265700202251919
20,2869,fixed-k5,"Describing the inherent attributes, functional performance, and aesthetic appeal of products or methods, often in terms of their practical benefits, ease of use, and comparative effectiveness for the user",0.1198,8802.0,3.448643635164585e-05,-1.009385539633875
20,2869,fixed-k5,"Information about defining features, specific instances, or critical aspects of a narrative, character, or described phenomenon",0.4755999999999999,5244.0,0.7907892995330841,-0.2416353163336646
20,2869,fixed-k5,"The exploration and detailed description of a particular subject, including its characteristics, operational mechanisms, benefits or challenges, and related oversight or regulatory measures",0.511,4890.0,0.9050401381013168,-0.1434682416737181
20,2869,fixed-k5,"Technical specifications, functional attributes, operational mechanisms, performance indicators, and problem-solution dynamics of products, systems, and services",0.3962,6038.0,0.2583395042180287,-0.3890868702762084
20,2869,fixed-k5,"Applying methods, systems, or expertise to manage, improve, or provide solutions for diverse needs and challenges",0.5798000000000001,4202.0,0.3849281613141024,-0.03847160491013
20,2869,silhouette,"The characteristics and components of food and beverages, their methods of preparation, sensory attributes such as flavor, color, and texture, and their subsequent impact on nutrition, physical sensations, and overall well-being",0.0810999999999999,9189.0,5.036953697823791e-06,-1.038140055822229
20,2869,silhouette,"Introduction of novelty, acquisition and dissemination of knowledge or skills, engagement in structured activities and collaborative ventures, and the establishment of relationships or provision of support and services",0.2784999999999999,7215.0,0.0158378868108989,-0.6016662061533006
20,2869,silhouette,"The specific characteristics, distinct properties, particular instances, defined conditions, explicit details, or precise actions within a given context",0.3523,6477.0,0.1077034840114415,-0.4423649296841782
20,2869,silhouette,"Optimizing interaction with systems and services for effective information retrieval, issue resolution, customization to specific needs, ensuring quality and dependability, and proactive preparedness for challenges",0.7202,2798.0,0.0164638630088274,0.4862452307089821
20,2869,silhouette,"The detailed unfolding of a journey, exploration, or project, encompassing its specific locations, logistical requirements, encountered challenges, and personal experiences",0.7888,2112.0,0.0016560890501291,0.634286570331583
20,2869,silhouette,"The internal and external perception of one's identity, attributes, and image, shaped by personal growth, social dynamics, challenges encountered, and the support or influence from others, driving adaptation and evolution",0.7604,2396.0,0.0045620455553553,0.3929165754110916
20,2869,silhouette,"The attributes, functionality, and evolving state of a system, product, or process, encompassing its development, operational interactions, and any encountered challenges or improvements",0.7223999999999999,2776.0,0.0154168725651462,0.423267743292497
20,2869,silhouette,"Properties and capabilities of offerings, alongside instructions for their handling, maintenance, or selection, often emphasizing resulting benefits, positive experiences, or aesthetic qualities",0.7171000000000001,2829.0,0.018045003888183,0.4134161456499558
20,2988,fixed-k5,"Specific named entities including individuals, geographic locations, organizations, and brand or product names, combined with domain-specific terminology for items, services, features, or roles within diverse professional and leisure contexts",0.0726,9274.0,3.226505854481897e-06,-1.340911030087064
20,2988,fixed-k5,"Explicit naming or specific reference to organizations, institutions, programs, publications, events, and geographical locations, alongside named individuals, their designated roles, precise timeframes, quantities, and unique identifiers, including terms that establish clear relationships or associations between these distinct, identifiable elements",0.0561999999999999,9438.0,1.3346691258096824e-06,-1.498094247822656
20,2988,fixed-k5,"Commercial and technical offerings detailing their functionalities, performance, user experience, and strategic advantages",0.18,8200.0,0.0004907458142658,-0.9286071694561886
20,2988,fixed-k5,"Elaborating on the specific nature, characteristics, or operational details of various entities, processes, or areas of inquiry",0.302,6980.0,0.0310364764882783,-0.6159566163778608
20,2988,fixed-k5,"The specific attributes, roles, and involvement of individuals, teams, or objects in defined events, competitions, or operational processes, encompassing their performance, status, and challenges",0.1851,8149.0,0.000603148795515,-0.9170821071298548
20,2988,silhouette,"Specific attributes, features, or compositional elements of a subject, system, or offering, including related actions, processes, and contextual information",0.2542999999999999,7457.0,0.0074444059472036,-0.7304867272921225
20,2988,silhouette,"Operational engagement with systems and resources, focusing on their application, control, and enhancement for improved outcomes and problem resolution, often involving guidance and information exchange",0.5813,4187.0,0.3760520591205932,0.072262193040427
20,2988,silhouette,"Particular individuals, organizations, and geographic locations; distinct professions, academic fields, and industry sectors",0.0992,9008.0,1.26514280423769e-05,-1.2155426278381278
20,2988,silhouette,"Elaborating on entities and actions by specifying their attributes, relationships, spatial or temporal context, and extent or quantity",0.0441,9559.0,6.822605343804187e-07,-1.610759327600438
20,2988,silhouette,"Specific product and service identifiers, their defining characteristics and components, alongside commercial aspects or specialized operational processes",0.0391,9609.0,5.145140369833743e-07,-1.5196301917367565
20,2988,silhouette,"Specific attributes, operational features, and performance evaluations of various offerings, encompassing their design, constituent elements, user experience, and overall impact or utility",0.2036,7964.0,0.0012437921768321,-0.9151603427375424
20,2988,silhouette,"Strategic planning, technological implementation, and operational improvements for commercial and organizational effectiveness",0.5493,4507.0,0.5915690308975641,-0.0035706866134822
20,2988,silhouette,"Competitive activities, primarily in sports and games, highlighting participating entities, performance metrics, event duration and stages, along with associated rules and related applications or media",0.367,6330.0,0.1474913528704897,-0.4384358701086135
20,2988,silhouette,"Specific named elements, precise quantitative data and measurements, and specialized terminology or defining descriptive phrases within a particular domain",0.1258,8742.0,4.5767843438906835e-05,-1.2640406036926033
20,2988,silhouette,"Naming of unique individuals, organizations, geographical locations, specific publications, and branded items",0.014,9860.0,1.1948842562867153e-07,-1.8089279930319615
20,3313,fixed-k5,"System functionalities and user interactions, including underlying reasons, conditions, operational procedures, resulting outcomes, and inherent limitations, alongside future plans and intended improvements for products or services",0.4354,5646.0,0.4818983995354133,-0.3711056651607571
